organization,project,project_id,location,location_id,recording_date_time,recording_id,task_method,task_id,is_complete,species_code,species_common_name,species_scientific_name,species_class,detection_time,task_duration,tag_duration,min_tag_freq,max_tag_freq,tag_id,individual_order,vocalization,abundance,tag_rating,tag_is_verified,clip_channel_used,observer,observer_id,verifier_id,needs_review,left_full_freq_tag_rms_peak_dbfs,left_full_freq_tag_rms_trough_dbfs,left_full_freq_tag_pk_count,left_full_freq_tag_dc_offset,left_full_freq_tag_min_level,left_full_freq_tag_max_level,left_full_freq_tag_peak_level_dbfs,left_freq_filter_tag_rms_peak_dbfs,left_freq_filter_tag_rms_trough_dbfs,left_freq_filter_tag_pk_count,left_freq_filter_tag_dc_offset,left_freq_filter_tag_min_level,left_freq_filter_tag_max_level,left_freq_filter_tag_peak_level_dbfs,right_full_freq_tag_rms_peak_dbfs,right_full_freq_tag_rms_trough_dbfs,right_full_freq_tag_pk_count,right_full_freq_tag_dc_offset,right_full_freq_tag_min_level,right_full_freq_tag_max_level,right_full_freq_tag_peak_level_dbfs,right_freq_filter_tag_rms_peak_dbfs,right_freq_filter_tag_rms_trough_dbfs,right_freq_filter_tag_pk_count,right_freq_filter_tag_dc_offset,right_freq_filter_tag_min_level,right_freq_filter_tag_max_level,right_freq_filter_tag_peak_level_dbfs,tagged_in_wildtrax,media_url,spectrogram_url,clip_url
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2023,2346,DOC266-FR-C,492661,2023-06-03 05:13:00,2867519,1SPT,2597422,t,OCWA,Orange-crowned Warbler,LEIOTHLYPIS CELATA,Aves,72.68,180.00,1.28,1.85kHz,6.64kHz,5235792,1,Song,1,,f,1,Leonard Patterson,2623,,f,-36.3,-38.78,2,0.012956,-0.003998,0.026276,-31.61,-50.86,-59.77,2,-0.000001,-0.010223,0.010315,-39.73,-35.57,-37.86,3,0.014043,-0.003082,0.028076,-31.03,-55.31,-60.57,2,0,-0.006134,0.006287,-44.03,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2597422,https://wildtrax-aru.s3-accelerate.amazonaws.com/88f316cc-eb31-4437-b2e1-ff27c789905a/8fe2ca382fd94d21b54665181ab369c3.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/88f316cc-eb31-4437-b2e1-ff27c789905a/be120e276f474aeea684efa16242aaa2.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2023,2346,DOC266-FR-C,492661,2023-06-03 05:13:00,2867519,1SPT,2597422,t,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,78.95,180.00,3.90,2.42kHz,3.97kHz,5235805,3,Song,1,,f,2,Leonard Patterson,2623,,f,-36.56,-38.95,2,0.012933,-0.001312,0.028748,-30.83,-58.63,-66.54,2,0,-0.003601,0.003601,-48.87,-35.71,-38,2,0.014111,-0.004761,0.03479,-29.17,-57.63,-66.34,2,0,-0.003418,0.003601,-48.87,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2597422,https://wildtrax-aru.s3-accelerate.amazonaws.com/88f316cc-eb31-4437-b2e1-ff27c789905a/46b4446488d54e9eb9dc4a8b4ac5815d.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/88f316cc-eb31-4437-b2e1-ff27c789905a/73d09698e37540db9ff6fc429f51181b.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2023,2346,DOC266-FR-C,492661,2023-06-03 05:13:00,2867519,1SPT,2597422,t,ALFL,Alder Flycatcher,EMPIDONAX ALNORUM,Aves,88.40,180.00,0.39,2.16kHz,4.53kHz,5235793,1,Song,1,,f,1,Leonard Patterson,2623,,f,-37.18,-38.6,2,0.012846,0.001312,0.023743,-32.49,-56.22,-60.89,2,-0.000001,-0.005615,0.005524,-45.01,-36.56,-37.78,2,0.013857,0.003479,0.023743,-32.49,-56.3,-60.54,2,-0.000001,-0.004486,0.004211,-46.96,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2597422,https://wildtrax-aru.s3-accelerate.amazonaws.com/88f316cc-eb31-4437-b2e1-ff27c789905a/eede691610d84e30a8fefe3d6d713ee6.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/88f316cc-eb31-4437-b2e1-ff27c789905a/306dcf0f3eff405aacfeb7e80aef0c55.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2023,2346,DOC266-FR-C,492661,2023-06-03 05:13:00,2867519,1SPT,2597422,t,RCKI,Ruby-crowned Kinglet,CORTHYLIO CALENDULA,Aves,89.33,180.00,2.04,2.11kHz,3.81kHz,5235794,1,Song,1,,f,1,Leonard Patterson,2623,,f,-36.34,-38.62,2,0.012957,-0.000092,0.026154,-31.65,-58.47,-65.59,2,0,-0.004181,0.003967,-47.57,-35.77,-37.93,2,0.0141,-0.00058,0.027283,-31.28,-61.74,-65.69,2,0,-0.004089,0.003113,-47.77,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2597422,https://wildtrax-aru.s3-accelerate.amazonaws.com/88f316cc-eb31-4437-b2e1-ff27c789905a/ad19154342ff4a918b4d1311ef9bb554.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/88f316cc-eb31-4437-b2e1-ff27c789905a/ddbc58752cfb43c0813754cca764ca72.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2023,2346,DOC266-FR-C,492661,2023-06-03 05:13:00,2867519,1SPT,2597422,t,DUFL,Dusky Flycatcher,EMPIDONAX OBERHOLSERI,Aves,114.90,180.00,0.23,3.71kHz,5.97kHz,5235796,2,Song,1,,f,1,Leonard Patterson,2623,,f,-37.35,-37.35,2,0.013058,-0.002228,0.024139,-32.35,-63.44,-63.44,2,-0.000001,-0.003113,0.002991,-50.14,-36.61,-36.61,2,0.014313,0.000824,0.024414,-32.25,-62.58,-62.58,2,-0.000001,-0.002991,0.003021,-50.4,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2597422,https://wildtrax-aru.s3-accelerate.amazonaws.com/88f316cc-eb31-4437-b2e1-ff27c789905a/c4595d0c79054f13ad35ef8c6a64e763.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/88f316cc-eb31-4437-b2e1-ff27c789905a/b0a72ef1d66c47ba83398fc10424084d.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2023,2346,DOC266-FR-C,492661,2023-06-03 05:13:00,2867519,1SPT,2597422,t,ALFL,Alder Flycatcher,EMPIDONAX ALNORUM,Aves,141.34,180.00,0.46,2.27kHz,4.22kHz,5235797,2,Song,1,,f,2,Leonard Patterson,2623,,f,-36.38,-38.17,2,0.013062,-0.000336,0.025848,-31.75,-61.84,-64.44,2,-0.000001,-0.003784,0.003113,-48.44,-35.51,-37.49,2,0.014011,0.000641,0.02771,-31.15,-60.23,-63.96,3,-0.000001,-0.003326,0.003204,-49.56,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2597422,https://wildtrax-aru.s3-accelerate.amazonaws.com/88f316cc-eb31-4437-b2e1-ff27c789905a/84accc476f6846e98ac818414066d5b3.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/88f316cc-eb31-4437-b2e1-ff27c789905a/4652ac2a5355408a93bab4178e436459.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2023,2346,DOC266-FR-C,492661,2023-06-03 05:13:00,2867519,1SPT,2597422,t,YBSA,Yellow-bellied Sapsucker,SPHYRAPICUS VARIUS,Aves,148.61,180.00,0.31,0.36kHz,1.24kHz,5235807,1,Call,1,,f,2,Leonard Patterson,2623,,f,-36.98,-38.01,2,0.013049,0.002502,0.026459,-31.55,-62.21,-64.99,2,-0.000012,-0.006439,0.002258,-43.82,-36.38,-37.34,2,0.014151,0.002777,0.027466,-31.22,-62.4,-65.97,4,-0.000014,-0.006653,0.002136,-43.54,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2597422,https://wildtrax-aru.s3-accelerate.amazonaws.com/88f316cc-eb31-4437-b2e1-ff27c789905a/db7deea1bbb84973ab16511cb9d64b82.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/88f316cc-eb31-4437-b2e1-ff27c789905a/6feb371f62a147ec9f856b8b41b027b1.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2023,2346,DOC266-FR-C,492661,2023-06-03 05:13:00,2867519,1SPT,2597422,t,SWTH,Swainson's Thrush,CATHARUS USTULATUS,Aves,153.55,180.00,0.61,1.49kHz,3.24kHz,5235808,1,Song,1,,f,1,Leonard Patterson,2623,,f,-35.88,-38.4,2,0.013153,-0.006775,0.032013,-29.89,-60.87,-64.7,2,-0.000001,-0.004028,0.00296,-47.9,-35.41,-37.61,2,0.0142,-0.004364,0.031097,-30.15,-64.31,-66.04,2,-0.000001,-0.005402,0.003082,-45.35,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2597422,https://wildtrax-aru.s3-accelerate.amazonaws.com/88f316cc-eb31-4437-b2e1-ff27c789905a/7b43315245764464ba857531aa9da764.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/88f316cc-eb31-4437-b2e1-ff27c789905a/755d7c45f0b04936812b4384bad80239.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2023,2346,DOC266-FR-C,492661,2023-06-03 05:13:00,2867519,1SPT,2597422,t,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,155.40,180.00,3.13,3.30kHz,5.15kHz,5235801,4,Song,1,,f,2,Leonard Patterson,2623,,f,-35.55,-38.7,2,0.013043,-0.004822,0.034821,-29.16,-51.89,-64.49,2,0,-0.005524,0.005676,-44.92,-35.02,-38.03,2,0.014133,-0.004822,0.035248,-29.06,-49.42,-63.43,2,0,-0.007233,0.007385,-42.63,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2597422,https://wildtrax-aru.s3-accelerate.amazonaws.com/88f316cc-eb31-4437-b2e1-ff27c789905a/1929edaecb414961a841e688f29b4fbe.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/88f316cc-eb31-4437-b2e1-ff27c789905a/52d255ebfa504263913d84ce75daa10a.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2023,2346,DOC266-FR-C,492661,2023-06-03 05:13:00,2867519,1SPT,2597422,t,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,166.75,180.00,1.23,4.53kHz,5.61kHz,5235803,5,Song,1,,f,2,Leonard Patterson,2623,,f,-35.92,-38.35,2,0.012932,-0.002075,0.03186,-29.93,-58.61,-65.46,2,0,-0.00351,0.003601,-48.87,-35.38,-37.62,2,0.01405,-0.001923,0.033875,-29.4,-59.31,-66.36,2,0,-0.002777,0.002747,-51.13,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2597422,https://wildtrax-aru.s3-accelerate.amazonaws.com/88f316cc-eb31-4437-b2e1-ff27c789905a/2a69874b372548ab84764ffd4a56d2c7.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/88f316cc-eb31-4437-b2e1-ff27c789905a/4a63ed603ce941949bf88452e605ed73.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2023,2346,DOC266-FR-C,492661,2023-06-04 21:35:00,1009515,1SPT,962340,t,SACR,Sandhill Crane,ANTIGONE CANADENSIS,Aves,7.76,180.00,12.24,0.15kHz,2.58kHz,4019986,1,Call,1,2,t,1,Enid Cumming,660,2731,f,-35.86,-38.99,2,0.012722,-0.002533,0.03183,-29.94,-50.64,-53.84,3,-0.002103,-0.007385,0.003113,-42.63,-34.88,-38.19,2,0.014217,-0.001038,0.033997,-29.37,-49.91,-52.8,2,-0.00235,-0.009308,0.002655,-40.62,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=962340,https://wildtrax-aru.s3-accelerate.amazonaws.com/171db4df-e2ca-4ead-898b-5a2040f4333c/e75f7069f7e34de5be8e825110e22b3a.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/171db4df-e2ca-4ead-898b-5a2040f4333c/539499de41ee43b390259f9055e21b96.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2023,2346,DOC266-FR-C,492661,2023-06-04 21:35:00,1009515,1SPT,962340,t,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,9.49,180.00,4.35,2.32kHz,5.51kHz,4019984,1,Song,1,,t,2,Enid Cumming,660,15,f,-36,-38.87,2,0.012761,-0.00235,0.02832,-30.96,-57.07,-64.58,2,0,-0.004913,0.003693,-46.17,-35.19,-37.86,2,0.014236,-0.001038,0.028748,-30.83,-54.6,-64.78,2,0,-0.004913,0.004791,-46.17,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=962340,https://wildtrax-aru.s3-accelerate.amazonaws.com/171db4df-e2ca-4ead-898b-5a2040f4333c/66f30063908b40759f980e9917915b83.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/171db4df-e2ca-4ead-898b-5a2040f4333c/34c53c67759549c5a9b8b4521b44981e.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2023,2346,DOC266-FR-C,492661,2023-06-04 21:35:00,1009515,1SPT,962340,t,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,12.91,180.00,3.94,2.01kHz,5.61kHz,4019985,2,Song,1,,t,1,Enid Cumming,660,15,f,-35.86,-38.94,2,0.012701,-0.002533,0.03183,-29.94,-59.65,-63.83,2,0,-0.003723,0.003693,-48.58,-34.88,-37.85,2,0.014225,-0.000854,0.033997,-29.37,-60.16,-63.5,2,0,-0.003693,0.003387,-48.65,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=962340,https://wildtrax-aru.s3-accelerate.amazonaws.com/171db4df-e2ca-4ead-898b-5a2040f4333c/dccf0f59023b4c5cb142e31855ea3942.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/171db4df-e2ca-4ead-898b-5a2040f4333c/1c5747993207449ea456cbcac373f45b.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2023,2346,DOC266-FR-C,492661,2023-06-04 21:35:00,1009515,1SPT,962340,t,RUGR,Ruffed Grouse,BONASA UMBELLUS,Aves,41.94,180.00,9.35,0.21kHz,2.58kHz,4019989,1,Song,1,,t,1,Enid Cumming,660,15,f,-31.12,-38.91,3,0.012706,-0.032288,0.078308,-22.12,-52.57,-59,3,-0.000761,-0.00766,0.004913,-42.32,-30.43,-37.96,2,0.014256,-0.033173,0.085388,-21.37,-52.02,-58.43,2,-0.000854,-0.008789,0.004608,-41.12,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=962340,https://wildtrax-aru.s3-accelerate.amazonaws.com/171db4df-e2ca-4ead-898b-5a2040f4333c/8d02d24764a347c591222ab93f0e2ffe.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/171db4df-e2ca-4ead-898b-5a2040f4333c/9f6ef68fef4e4876a59d0a15ff9b0ae9.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2023,2346,DOC266-FR-C,492661,2023-06-04 21:35:00,1009515,1SPT,962340,t,SWTH,Swainson's Thrush,CATHARUS USTULATUS,Aves,99.91,180.00,1.24,0.88kHz,6.18kHz,4019993,1,Call,1,2,t,1,Eric Pollard,2731,2731,f,-36.61,-38.87,2,0.01285,-0.001526,0.029663,-30.56,-60.08,-61.71,3,-0.000001,-0.007385,0.003387,-42.63,-35.87,-37.69,2,0.014109,0.001129,0.032959,-29.64,-60.52,-61.72,2,-0.000001,-0.005798,0.003387,-44.73,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=962340,https://wildtrax-aru.s3-accelerate.amazonaws.com/171db4df-e2ca-4ead-898b-5a2040f4333c/55f5639cf9194ef59e3c66d6c9f13da7.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/171db4df-e2ca-4ead-898b-5a2040f4333c/710b7d79e16d494e88d359d378d70faf.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2023,2346,DOC266-FR-C,492661,2023-06-04 21:35:00,1009515,1SPT,962340,t,SWTH,Swainson's Thrush,CATHARUS USTULATUS,Aves,171.86,180.00,2.00,0.62kHz,4.07kHz,4020000,2,Song,1,1,t,2,Enid Cumming,660,2731,f,-36.78,-38.7,2,0.012693,0.000488,0.02713,-31.33,-61.12,-62.79,2,-0.000001,-0.006317,0.003754,-43.99,-36.02,-37.77,2,0.013985,0.000946,0.027527,-31.2,-60,-62.22,2,-0.000001,-0.007782,0.003601,-42.18,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=962340,https://wildtrax-aru.s3-accelerate.amazonaws.com/171db4df-e2ca-4ead-898b-5a2040f4333c/5bfa0b61dbef4b408a590bce9fb1f505.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/171db4df-e2ca-4ead-898b-5a2040f4333c/f246b21c4cad46fea6cbdc7fd3b2b4d1.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2023,2346,DOC266-FR-C,492661,2023-06-05 04:12:00,1009625,1SPT,962446,t,WAVI,Warbling Vireo,VIREO GILVUS,Aves,0.05,180.00,1.76,0.62kHz,6.59kHz,4103862,1,Song,1,,t,2,Enid Cumming,660,15,f,-33.79,-38.21,2,0.013373,-0.031891,0.058441,-24.67,-36.01,-56.84,2,-0.000001,-0.044403,0.045624,-26.82,-32.82,-37.47,2,0.01445,-0.036957,0.066101,-23.6,-34.7,-57.42,2,-0.000001,-0.049774,0.049133,-26.06,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=962446,https://wildtrax-aru.s3-accelerate.amazonaws.com/1594fddd-7eb2-49bf-9d5c-401349d9eef8/0ab2ac1205dd448596d9c1757d785a61.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/1594fddd-7eb2-49bf-9d5c-401349d9eef8/a3379e9120ae477fa373a3c4e2ec978b.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2023,2346,DOC266-FR-C,492661,2023-06-05 04:12:00,1009625,1SPT,962446,t,SWTH,Swainson's Thrush,CATHARUS USTULATUS,Aves,0.90,180.00,2.59,0.72kHz,8.65kHz,4103860,1,Song,1,4,t,2,Enid Cumming,660,2731,f,-32.89,-38.23,2,0.013375,-0.032806,0.069763,-23.13,-35.43,-57.8,2,-0.000001,-0.05069,0.049377,-25.9,-31.42,-37.67,2,0.014362,-0.049591,0.081543,-21.77,-34.19,-58.11,2,-0.000001,-0.065857,0.065857,-23.63,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=962446,https://wildtrax-aru.s3-accelerate.amazonaws.com/1594fddd-7eb2-49bf-9d5c-401349d9eef8/e4215cc6b6e84c37ac065e6a42d5ef2c.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/1594fddd-7eb2-49bf-9d5c-401349d9eef8/14ed8fe075b240a1937cca7bc66db24a.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2023,2346,DOC266-FR-C,492661,2023-06-05 04:12:00,1009625,1SPT,962446,t,RUGR,Ruffed Grouse,BONASA UMBELLUS,Aves,2.46,180.00,8.23,0.10kHz,2.11kHz,4103863,1,Non-vocal,1,,t,1,Eric Pollard,2731,15,f,-30.55,-38.4,2,0.013384,-0.051239,0.097107,-20.25,-38.27,-47.45,2,-0.004822,-0.038055,0.015411,-28.39,-29.48,-37.82,2,0.014243,-0.062531,0.109985,-19.17,-38.01,-46.67,2,-0.005132,-0.03717,0.016174,-28.6,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=962446,https://wildtrax-aru.s3-accelerate.amazonaws.com/1594fddd-7eb2-49bf-9d5c-401349d9eef8/71da1eaa68b14c1b87d31d46b173e097.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/1594fddd-7eb2-49bf-9d5c-401349d9eef8/44329f79c36444b683447e6c524c005f.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2023,2346,DOC266-FR-C,492661,2023-06-05 04:12:00,1009625,1SPT,962446,t,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,Aves,3.29,180.00,1.65,2.37kHz,7.62kHz,4103870,1,Song,1,,t,1,Enid Cumming,660,15,f,-33.56,-38.07,2,0.013398,-0.019928,0.059082,-24.57,-44.04,-55.68,2,0,-0.018707,0.019745,-34.09,-32.84,-37.73,2,0.014336,-0.016907,0.062408,-24.1,-48.92,-55.53,2,0,-0.012421,0.012115,-38.12,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=962446,https://wildtrax-aru.s3-accelerate.amazonaws.com/1594fddd-7eb2-49bf-9d5c-401349d9eef8/f92ac1e144db45649719687c6437959a.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/1594fddd-7eb2-49bf-9d5c-401349d9eef8/46219ee9131c4f7892ee9e1726d593d8.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2023,2346,DOC266-FR-C,492661,2023-06-05 04:12:00,1009625,1SPT,962446,t,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,6.20,180.00,5.18,2.83kHz,5.15kHz,4103864,1,Song,1,,t,2,Enid Cumming,660,15,f,-30.55,-37.94,2,0.01346,-0.051239,0.097107,-20.25,-37.12,-60.89,2,0,-0.055542,0.055786,-25.07,-29.48,-37.1,2,0.014275,-0.062531,0.109985,-19.17,-35.96,-60.41,2,0,-0.059174,0.058624,-24.56,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=962446,https://wildtrax-aru.s3-accelerate.amazonaws.com/1594fddd-7eb2-49bf-9d5c-401349d9eef8/03a33b99fa83446b95e99c27f5a78cb8.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/1594fddd-7eb2-49bf-9d5c-401349d9eef8/56f15697bbaa46beb452e132edd853e2.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2023,2346,DOC266-FR-C,492661,2023-06-05 04:12:00,1009625,1SPT,962446,t,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,11.45,180.00,2.13,1.55kHz,4.48kHz,4103875,2,Song,1,,t,1,Enid Cumming,660,15,f,-33.53,-37.71,2,0.013372,-0.026093,0.066193,-23.58,-44.98,-62.28,2,0,-0.02121,0.021881,-33.2,-32.85,-37.31,2,0.014303,-0.02774,0.074127,-22.6,-49.81,-61.96,2,0,-0.011475,0.011322,-38.81,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=962446,https://wildtrax-aru.s3-accelerate.amazonaws.com/1594fddd-7eb2-49bf-9d5c-401349d9eef8/4b8d03298d8349cea495ed32cb3b9413.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/1594fddd-7eb2-49bf-9d5c-401349d9eef8/1f3cc3bad50b4b5bb414dc1513a10333.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2023,2346,DOC266-FR-C,492661,2023-06-05 04:12:00,1009625,1SPT,962446,t,OCWA,Orange-crowned Warbler,LEIOTHLYPIS CELATA,Aves,13.86,180.00,2.06,3.40kHz,7.57kHz,4103866,1,Song,1,,t,2,Enid Cumming,660,15,f,-35.09,-38.29,2,0.013294,-0.008636,0.03833,-28.33,-51.81,-60.74,2,0,-0.008636,0.009125,-40.8,-34.56,-37.58,2,0.014293,-0.006714,0.038361,-28.32,-51.64,-61.51,2,0,-0.008209,0.008453,-41.46,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=962446,https://wildtrax-aru.s3-accelerate.amazonaws.com/1594fddd-7eb2-49bf-9d5c-401349d9eef8/8b105be8c32d46b889be90f679a87e8c.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/1594fddd-7eb2-49bf-9d5c-401349d9eef8/cb6c8c0bfa6d4f359d7a2df9e2ba72e4.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2023,2346,DOC266-FR-C,492661,2023-06-05 04:12:00,1009625,1SPT,962446,t,DUFL,Dusky Flycatcher,EMPIDONAX OBERHOLSERI,Aves,27.78,180.00,2.19,2.42kHz,7.57kHz,4103882,1,Song,1,,t,2,Enid Cumming,660,15,f,-35.56,-38.39,2,0.013427,-0.005096,0.030823,-30.22,-56.2,-61.19,2,0,-0.005737,0.005432,-44.83,-34.97,-37.83,2,0.014418,-0.004608,0.03186,-29.93,-55.68,-61.11,2,0,-0.006042,0.006805,-43.34,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=962446,https://wildtrax-aru.s3-accelerate.amazonaws.com/1594fddd-7eb2-49bf-9d5c-401349d9eef8/568b8d5368014094b0f3e5f0addab7b4.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/1594fddd-7eb2-49bf-9d5c-401349d9eef8/08bb6c21aada4e4a93f4b468ef419fee.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2023,2346,DOC266-FR-C,492661,2023-06-05 04:12:00,1009625,1SPT,962446,t,OCWA,Orange-crowned Warbler,LEIOTHLYPIS CELATA,Aves,29.66,180.00,1.33,2.11kHz,7.21kHz,4103884,2,Song,1,,t,2,Enid Cumming,660,15,f,-35.1,-38.03,2,0.013404,-0.009521,0.033569,-29.48,-53.01,-59.32,2,0,-0.007904,0.007812,-42.04,-34.35,-37.44,2,0.014359,-0.006439,0.036743,-28.7,-52.8,-59.26,2,0,-0.008484,0.008728,-41.18,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=962446,https://wildtrax-aru.s3-accelerate.amazonaws.com/1594fddd-7eb2-49bf-9d5c-401349d9eef8/780071f1b0b74fe48ca14cee17ba77c9.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/1594fddd-7eb2-49bf-9d5c-401349d9eef8/71af4f74c52f4585b7dcfd53a85ba699.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2023,2346,DOC266-FR-C,492661,2023-06-05 04:12:00,1009625,1SPT,962446,t,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,29.68,180.00,2.23,1.49kHz,5.36kHz,4103919,3,Song,1,,t,2,Enid Cumming,660,15,f,-33.55,-38.19,2,0.013297,-0.044739,0.063354,-23.96,-37.42,-60.75,2,0,-0.04364,0.044281,-27.08,-32.58,-37.69,2,0.014335,-0.060455,0.07254,-22.79,-36.19,-60.45,2,-0.000001,-0.056549,0.056763,-24.92,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=962446,https://wildtrax-aru.s3-accelerate.amazonaws.com/1594fddd-7eb2-49bf-9d5c-401349d9eef8/4cb34c79c0bf412d9825a44ddaa888d9.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/1594fddd-7eb2-49bf-9d5c-401349d9eef8/a64e08a806dd47c394e1a67fb98ad190.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2023,2346,DOC266-FR-C,492661,2023-06-05 04:12:00,1009625,1SPT,962446,t,CHSP,Chipping Sparrow,SPIZELLA PASSERINA,Aves,33.48,180.00,3.09,3.14kHz,6.80kHz,4103881,1,Song,1,,t,2,Enid Cumming,660,15,f,-33.12,-38.03,2,0.013271,-0.030426,0.059509,-24.51,-37.77,-61.54,2,0,-0.025146,0.023926,-31.99,-32.34,-37.47,2,0.014287,-0.041718,0.075226,-22.47,-35.22,-61.93,2,0,-0.027985,0.028137,-31.01,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=962446,https://wildtrax-aru.s3-accelerate.amazonaws.com/1594fddd-7eb2-49bf-9d5c-401349d9eef8/38d2f1d5e16c428e97aeb9886305da2c.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/1594fddd-7eb2-49bf-9d5c-401349d9eef8/097f2f6b62a345f0a8fda61e1fd5c72d.flac
