location,recording_date_time
H-RS-22-46,2021-06-24 8:00
H-CC-22-33,2021-06-24 8:20
H-CC-30-24,2021-06-24 8:20
H-CC-30-9,2021-06-24 8:20
H-RS-3-21,2021-06-24 8:20
H-CC-30-9,2021-06-24 8:40
H-RS-22-30,2021-06-24 8:40
H-RS-22-34,2021-06-24 8:40
H-RS-22-36,2021-06-24 8:40
H-RS-22-46,2021-06-24 8:40
H-RS-5-55,2021-06-24 8:40
H-RS-22-32,2021-06-24 9:00
H-RS-3-23,2021-06-24 9:00
H-RS-22-45,2021-06-25 5:20
H-RS-5-55,2021-06-25 5:20
H-RS-5-60,2021-06-25 5:20
H-CC-3-20,2021-06-25 5:40
H-RS-22-47,2021-06-25 5:40
H-RS-5-60,2021-06-25 5:40
H-RS-22-45,2021-06-25 6:00
H-RS-22-46,2021-06-25 6:00
H-RS-5-60,2021-06-25 6:00
H-RS-22-46,2021-06-25 6:20
H-RS-3-23,2021-06-25 6:20
H-RS-22-38,2021-06-25 6:40
H-RS-22-45,2021-06-25 6:40
H-RS-5-55,2021-06-25 6:40
H-CC-3-20,2021-06-25 7:00
H-RS-22-38,2021-06-25 7:00
H-RS-22-46,2021-06-25 7:00
H-RS-22-47,2021-06-25 7:00
H-CC-3-20,2021-06-25 7:20
H-RS-22-46,2021-06-25 7:20
H-RS-5-55,2021-06-25 7:20
H-RS-5-60,2021-06-25 7:20
H-RS-22-47,2021-06-25 7:40
H-RS-5-55,2021-06-25 7:40
H-RS-5-60,2021-06-25 7:40
H-RS-5-55,2021-06-25 8:00
H-RS-5-60,2021-06-25 8:00
H-CC-3-20,2021-06-25 8:20
H-CC-3-20,2021-06-25 8:40
H-RS-22-45,2021-06-25 8:40
H-RS-5-55,2021-06-25 8:40
H-RS-22-46,2021-06-25 9:00
H-RS-5-55,2021-06-25 9:00
H-RS-5-60,2021-06-25 9:00
H-RS-5-55,2021-06-26 5:20
H-RS-5-60,2021-06-26 5:20
H-CC-30-24,2021-06-26 5:40
H-RS-5-60,2021-06-26 5:40
H-CC-30-24,2021-06-26 6:00
H-RS-5-60,2021-06-26 6:20
H-RS-5-55,2021-06-26 6:40
H-RS-5-60,2021-06-26 7:00
H-RS-5-60,2021-06-26 7:20
H-RS-5-55,2021-06-26 7:40
H-RS-5-55,2021-06-26 8:20
H-RS-5-60,2021-06-26 8:20
H-RS-9-25,2021-06-27 6:20
H-RS-9-25,2021-06-27 7:20
H-CC-30-9,2021-06-27 8:00
H-CC-30-9,2021-06-27 8:40
H-RS-9-25,2021-06-27 8:40
H-CC-30-24,2021-06-27 9:00
H-RS-9-25,2021-06-28 5:20
H-RS-9-7,2021-06-28 5:20
H-CC-9-6,2021-06-28 5:40
H-RS-9-24,2021-06-28 5:40
H-RS-9-5,2021-06-28 5:40
H-RS-9-7,2021-06-28 5:40
H-CC-9-6,2021-06-28 6:00
H-RS-9-5,2021-06-28 6:00
H-RS-9-7,2021-06-28 6:00
H-RS-9-5,2021-06-28 6:20
H-RS-9-7,2021-06-28 6:20
H-CC-9-6,2021-06-28 6:40
H-RS-9-24,2021-06-28 6:40
H-RS-9-7,2021-06-28 6:40
H-RS-9-7,2021-06-28 7:00
H-CC-9-6,2021-06-28 7:20
H-RS-9-7,2021-06-28 7:20
H-RS-9-24,2021-06-28 7:40
H-RS-9-7,2021-06-28 7:40
H-CC-9-6,2021-06-28 8:00
H-RS-9-5,2021-06-28 8:00
H-RS-9-7,2021-06-28 8:00
H-CC-9-6,2021-06-28 8:20
H-RS-9-24,2021-06-28 8:20
H-RS-9-5,2021-06-28 8:20
H-RS-9-7,2021-06-28 8:20
H-CC-9-6,2021-06-28 8:40
H-RS-9-24,2021-06-28 8:40
H-RS-9-7,2021-06-28 8:40
H-RS-9-25,2021-06-28 9:00
H-RS-9-7,2021-06-28 9:00
H-CC-9-6,2021-06-29 5:20
H-RS-21-43,2021-06-29 5:20
H-RS-26-20,2021-06-29 5:20
H-RS-9-24,2021-06-29 5:20
H-RS-9-25,2021-06-29 5:20
H-RS-9-5,2021-06-29 5:20
H-RS-21-36,2021-06-29 5:40
H-RS-21-43,2021-06-29 5:40
H-CC-9-6,2021-06-29 6:00
H-RS-21-37,2021-06-29 6:00
H-RS-9-5,2021-06-29 6:00
H-CC-9-6,2021-06-29 6:20
H-RS-26-20,2021-06-29 6:20
H-RS-9-5,2021-06-29 6:20
H-CC-9-6,2021-06-29 6:40
H-CC-9-6,2021-06-29 7:00
H-RS-9-25,2021-06-29 7:00
H-RS-21-36,2021-06-29 7:20
H-RS-21-43,2021-06-29 7:20
H-RS-26-17,2021-06-29 7:20
H-RS-9-25,2021-06-29 7:20
H-RS-9-5,2021-06-29 7:20
H-CC-9-6,2021-06-29 7:40
H-RS-21-36,2021-06-29 7:40
H-RS-21-37,2021-06-29 7:40
H-RS-26-17,2021-06-29 7:40
H-CC-9-6,2021-06-29 8:00
H-CC-9-6,2021-06-29 8:20
H-RS-21-37,2021-06-29 8:20
H-RS-26-17,2021-06-29 8:20
H-RS-9-24,2021-06-29 8:20
H-RS-21-31,2021-06-29 8:30
H-CC-21-38,2021-06-29 8:40
H-RS-21-37,2021-06-29 8:40
H-RS-9-25,2021-06-29 8:40
H-CC-21-38,2021-06-29 9:00
H-RS-26-17,2021-06-29 9:00
H-RS-9-5,2021-06-29 9:00
H-RS-21-20,2021-06-30 5:20
H-RS-21-31,2021-06-30 5:20
H-RS-21-36,2021-06-30 5:20
H-RS-21-43,2021-06-30 5:20
H-RS-9-38,2021-06-30 5:20
H-CC-21-30,2021-06-30 5:40
H-CC-21-38,2021-06-30 5:40
H-RS-21-43,2021-06-30 5:40
H-RS-26-20,2021-06-30 5:40
H-RS-9-24,2021-06-30 5:40
H-RS-9-38,2021-06-30 5:40
H-CC-21-30,2021-06-30 6:00
H-CC-21-38,2021-06-30 6:00
H-RS-21-36,2021-06-30 6:00
H-RS-9-24,2021-06-30 6:00
H-RS-9-38,2021-06-30 6:00
H-CC-21-38,2021-06-30 6:20
H-RS-21-20,2021-06-30 6:20
H-RS-21-36,2021-06-30 6:20
H-RS-21-43,2021-06-30 6:20
H-RS-26-20,2021-06-30 6:20
H-RS-9-38,2021-06-30 6:20
H-RS-21-19,2021-06-30 6:40
H-RS-21-37,2021-06-30 6:40
H-RS-9-24,2021-06-30 6:40
H-RS-9-38,2021-06-30 6:40
H-RS-9-5,2021-06-30 6:40
H-RS-21-36,2021-06-30 7:00
H-RS-9-38,2021-06-30 7:00
H-RS-9-5,2021-06-30 7:00
H-RS-21-36,2021-06-30 7:20
H-RS-26-17,2021-06-30 7:20
H-RS-9-24,2021-06-30 7:20
H-RS-9-38,2021-06-30 7:20
H-RS-9-5,2021-06-30 7:20
H-CC-21-30,2021-06-30 7:40
H-RS-21-19,2021-06-30 7:40
H-RS-21-43,2021-06-30 7:40
H-RS-9-38,2021-06-30 7:40
H-RS-21-19,2021-06-30 8:00
H-RS-21-20,2021-06-30 8:00
H-RS-26-20,2021-06-30 8:00
H-RS-9-25,2021-06-30 8:00
H-RS-9-38,2021-06-30 8:00
H-RS-9-5,2021-06-30 8:00
H-RS-21-31,2021-06-30 8:20
H-RS-21-36,2021-06-30 8:20
H-RS-26-17,2021-06-30 8:20
H-RS-9-38,2021-06-30 8:20
H-CC-21-30,2021-06-30 8:40
H-RS-21-19,2021-06-30 8:40
H-RS-21-36,2021-06-30 8:40
H-RS-21-37,2021-06-30 8:40
H-RS-9-38,2021-06-30 8:40
H-RS-9-5,2021-06-30 8:40
H-RS-21-31,2021-06-30 9:00
H-RS-21-43,2021-06-30 9:00
H-RS-26-17,2021-06-30 9:00
H-RS-9-25,2021-06-30 9:00
H-RS-26-17,2021-06-30 9:20
H-RS-9-5,2021-06-30 9:20
H-RS-21-37,2021-07-01 5:20
H-RS-9-5,2021-07-01 5:20
H-RS-21-31,2021-07-01 5:40
H-RS-26-20,2021-07-01 5:40
H-RS-9-24,2021-07-01 5:40
H-RS-21-31,2021-07-01 6:00
H-RS-26-17,2021-07-01 6:00
H-RS-9-25,2021-07-01 6:00
H-CC-21-30,2021-07-01 6:20
H-RS-21-19,2021-07-01 6:20
H-RS-21-20,2021-07-01 6:20
H-RS-26-20,2021-07-01 6:20
H-RS-9-5,2021-07-01 6:20
H-RS-21-20,2021-07-01 6:40
H-RS-21-43,2021-07-01 6:40
H-RS-26-17,2021-07-01 6:40
H-RS-26-20,2021-07-01 6:40
H-RS-9-25,2021-07-01 6:40
H-RS-9-24,2021-07-01 7:00
H-RS-9-25,2021-07-01 7:00
H-RS-21-43,2021-07-01 7:20
H-RS-9-25,2021-07-01 7:20
H-CC-21-30,2021-07-01 7:40
H-RS-26-20,2021-07-01 7:40
H-CC-21-38,2021-07-01 8:00
H-RS-21-19,2021-07-01 8:00
H-RS-21-37,2021-07-01 8:00
H-RS-26-17,2021-07-01 8:00
H-RS-21-31,2021-07-01 8:20
H-CC-21-30,2021-07-01 8:40
H-RS-21-19,2021-07-01 8:40
H-RS-21-31,2021-07-01 8:40
H-RS-21-37,2021-07-01 8:40
H-RS-9-25,2021-07-01 8:40
H-CC-21-30,2021-07-01 9:00
H-RS-9-24,2021-07-01 9:00
H-RS-21-31,2021-07-01 9:20
H-RS-26-17,2021-07-01 9:20
H-RS-9-24,2021-07-01 9:20
H-RS-21-20,2021-07-02 5:40
H-RS-26-17,2021-07-02 5:40
H-RS-9-25,2021-07-02 5:40
H-CC-21-30,2021-07-02 6:00
H-RS-21-19,2021-07-02 6:00
H-RS-21-20,2021-07-02 6:00
H-RS-21-43,2021-07-02 6:00
H-RS-26-20,2021-07-02 6:00
H-RS-9-24,2021-07-02 6:00
H-RS-9-5,2021-07-02 6:00
H-RS-21-31,2021-07-02 6:20
H-RS-21-37,2021-07-02 6:20
H-RS-26-17,2021-07-02 6:20
H-RS-26-20,2021-07-02 6:20
H-RS-9-25,2021-07-02 6:20
H-RS-9-5,2021-07-02 6:20
H-RS-21-20,2021-07-02 6:40
H-RS-21-31,2021-07-02 6:40
H-RS-26-20,2021-07-02 6:40
H-RS-9-24,2021-07-02 6:40
H-RS-21-20,2021-07-02 7:00
H-RS-21-31,2021-07-02 7:00
H-RS-21-37,2021-07-02 7:00
H-RS-21-43,2021-07-02 7:00
H-RS-26-20,2021-07-02 7:00
H-RS-9-25,2021-07-02 7:00
H-CC-21-38,2021-07-02 7:20
H-RS-9-24,2021-07-02 7:20
H-RS-21-19,2021-07-02 7:40
H-RS-21-31,2021-07-02 7:40
H-RS-21-36,2021-07-02 8:00
H-RS-26-20,2021-07-02 8:00
H-RS-9-24,2021-07-02 8:00
H-RS-21-20,2021-07-02 8:20
H-CC-21-30,2021-07-02 8:40
H-CC-21-38,2021-07-02 8:40
H-RS-21-31,2021-07-02 8:40
H-RS-21-36,2021-07-02 8:40
H-RS-21-37,2021-07-02 8:40
H-RS-9-24,2021-07-02 8:40
H-CC-21-30,2021-07-02 9:00
H-CC-21-38,2021-07-02 9:00
H-RS-21-20,2021-07-02 9:00
H-RS-26-17,2021-07-02 9:00
H-RS-26-20,2021-07-02 9:00
H-CC-21-30,2021-07-02 9:20
H-RS-21-20,2021-07-02 9:20
H-RS-21-36,2021-07-02 9:20
H-RS-21-43,2021-07-02 9:20
H-RS-9-25,2021-07-02 9:20
H-RS-21-20,2021-07-03 5:40
H-RS-21-19,2021-07-03 6:00
H-RS-21-37,2021-07-03 6:00
H-RS-21-19,2021-07-03 6:20
H-RS-21-20,2021-07-03 6:20
H-CC-21-30,2021-07-03 6:40
H-RS-21-19,2021-07-03 6:40
H-RS-21-20,2021-07-03 7:00
H-RS-21-31,2021-07-03 7:00
H-CC-21-30,2021-07-03 7:20
H-CC-21-30,2021-07-03 7:40
H-RS-21-19,2021-07-03 7:40
H-RS-21-36,2021-07-03 8:00
H-RS-21-37,2021-07-03 8:00
H-RS-21-19,2021-07-03 8:20
H-RS-21-43,2021-07-03 8:20
H-RS-21-43,2021-07-03 8:40
H-CC-21-38,2021-07-03 9:00
H-RS-21-37,2021-07-03 9:20
AM-429-NW,2014-05-11 8:00
AM-429-NW,2014-05-11 9:00
AM-429-NW,2014-05-12 6:00
AM-429-NW,2014-05-12 7:00
AM-429-NW,2014-05-12 8:00
AM-429-NW,2014-05-13 7:00
AM-429-NW,2014-05-13 8:00
AM-429-NW,2014-05-14 8:00
AM-429-NW,2014-05-15 7:00
AM-429-NW,2014-05-15 8:00
AM-429-NW,2014-05-16 6:00
AM-429-NW,2014-05-17 6:00
AM-429-NW,2014-05-17 9:00
AM-429-NW,2014-05-18 9:00
AM-429-NW,2014-05-19 7:00
OG-37-128-B,2015-06-24 6:00
OG-37-128-B,2015-06-24 7:00
OG-37-128-B,2015-06-24 8:00
OG-37-128-B,2015-06-25 5:00
OG-37-128-B,2015-06-25 7:00
OG-37-128-B,2015-06-26 5:00
OG-37-128-B,2015-06-27 5:00
OG-37-128-B,2015-06-27 7:00
OG-37-128-B,2015-06-27 8:00
OG-37-128-B,2015-06-28 5:00
OG-37-128-B,2015-06-28 6:00
OG-37-128-B,2015-06-28 8:00
OG-37-126-E,2015-06-29 6:00
OG-37-126-E,2015-07-01 5:00
OG-37-126-E,2015-07-03 7:00
OG-37-126-E,2015-07-04 7:00
OG-37-126-E,2015-07-06 6:00
OG-37-126-E,2015-07-06 9:00
OG-37-126-E,2015-07-07 8:00
OG-37-126-E,2015-07-08 6:00
OG-37-126-E,2015-07-08 7:00
OG-37-126-E,2015-07-08 8:00
OG-37-126-E,2015-07-09 9:00
OG-37-126-E,2015-07-10 6:00
OG-37-126-E,2015-07-10 9:00
OG-37-126-E,2015-07-14 7:00
OG-37-126-E,2015-07-14 9:00
BG-6-94,2016-05-12 5:46
BG-6-94,2016-05-15 6:40
BG-6-94,2016-05-17 6:36
BG-6-94,2016-05-27 5:21
BG-6-94,2016-06-02 6:14
BG-6-94,2016-06-03 6:13
BG-6-94,2016-06-09 4:39
BG-6-94,2016-06-09 6:09
BG-6-94,2016-06-10 5:09
BG-6-94,2016-06-10 7:02
BG-6-94,2016-06-11 6:08
BG-6-94,2016-06-11 7:01
BG-6-94,2016-06-12 5:08
BG-6-94,2016-06-12 7:01
BG-6-94,2016-06-14 5:07
RETN-42-1,2018-05-31 6:29
RETN-42-1,2018-06-03 4:57
RETN-42-1,2018-06-07 6:24
RETN-42-1,2018-06-10 6:22
RETN-42-1,2018-06-11 6:22
RETN-25-4,2018-06-13 5:21
RETN-42-1,2018-06-14 4:51
RETN-25-4,2018-06-14 5:21
RETN-42-1,2018-06-14 5:21
RETN-25-4,2018-06-14 7:21
RETN-25-4,2018-06-15 6:20
RETN-25-4,2018-06-15 7:20
RETN-42-1,2018-06-16 4:50
RETN-42-1,2018-06-16 6:20
RETN-25-4,2018-06-17 7:20
RETN-25-4,2018-06-18 7:20
RETN-25-4,2018-06-20 5:20
RETN-25-4,2018-06-20 7:20
RETN-25-4,2018-06-21 5:21
MR-6-2,2018-06-22 4:27
MR-6-2,2018-06-22 4:57
RETN-25-4,2018-06-22 5:21
MR-6-2,2018-06-22 5:57
MR-6-2,2018-06-22 6:57
MR-6-2,2018-06-23 4:57
MR-6-2,2018-06-23 6:57
RETN-25-4,2018-06-23 7:21
MR-6-2,2018-06-24 4:57
RETN-4-6,2018-06-24 5:12
RETN-25-4,2018-06-24 5:22
RETN-4-6,2018-06-24 5:42
RETN-25-4,2018-06-24 6:22
RETN-4-6,2018-06-24 6:42
RETN-25-4,2018-06-24 7:22
RETN-4-6,2018-06-24 7:42
MR-6-2,2018-06-25 4:58
RETN-4-6,2018-06-25 5:12
MR-6-2,2018-06-25 5:58
RETN-4-6,2018-06-25 6:42
MR-6-2,2018-06-26 4:58
MR-6-2,2018-06-26 5:58
RETN-4-6,2018-06-27 6:43
MR-6-2,2018-06-27 6:59
RETN-4-6,2018-06-28 5:14
RETN-4-6,2018-06-28 5:44
RETN-4-6,2018-06-28 6:44
MR-6-2,2018-06-28 7:00
RETN-4-6,2018-06-28 7:44
MR-6-2,2018-06-29 5:00
RETN-4-6,2018-06-29 5:14
RETN-4-6,2018-06-29 6:44
MR-6-2,2018-06-29 7:00
RETN-4-6,2018-06-30 5:15
RETN-4-6,2018-06-30 6:45
RETN-42-1,2018-07-01 5:31
RETN-42-1,2018-07-04 4:58
RETN-42-1,2018-07-04 7:28
RETN-42-1,2018-07-05 4:59
RETN-42-1,2018-07-05 5:29
RETN-42-1,2018-07-06 6:30
RETNO-1-4,2019-05-25 5:57
RETNO-1-4,2019-05-25 6:57
RETNO-1-8,2019-05-27 5:54
RETNO-1-8,2019-05-27 6:54
RETNO-1-4,2019-05-27 7:54
STB-2-3,2019-05-28 6:05
RETNO-1-4,2019-05-28 6:53
RETNO-1-14,2019-05-28 7:53
RETNO-1-14,2019-05-29 5:52
RETNO-1-4,2019-05-29 5:52
RETNO-1-51,2019-05-29 5:52
STB-2-3,2019-05-29 6:04
RETNO-1-51,2019-05-29 6:52
STB-2-3,2019-05-29 8:04
RETNO-1-52,2019-05-30 5:51
RETNO-1-4,2019-05-30 6:51
RETNO-1-51,2019-05-30 6:51
RETNO-1-52,2019-05-30 6:51
RETNO-1-14,2019-05-30 7:51
RETNO-1-51,2019-05-30 7:51
RETNO-1-8,2019-05-30 7:51
STB-2-3,2019-05-31 5:32
RETNO-1-14,2019-05-31 5:50
RETNO-1-15,2019-05-31 5:50
RETNO-1-52,2019-05-31 5:50
RETNO-1-8,2019-05-31 6:50
STB-2-3,2019-06-01 5:31
RETNO-1-15,2019-06-01 5:49
RETNO-1-51,2019-06-01 5:49
RETNO-1-52,2019-06-01 5:49
STB-2-3,2019-06-01 6:01
RETNO-1-15,2019-06-01 6:49
RETNO-1-20,2019-06-01 6:49
RETNO-1-4,2019-06-01 6:49
RETNO-1-51,2019-06-01 6:49
RETNO-1-8,2019-06-01 6:49
STB-2-3,2019-06-01 7:01
RETNO-1-20,2019-06-01 7:49
RETNO-1-8,2019-06-01 7:49
STB-2-3,2019-06-01 8:01
RETNO-1-14,2019-06-02 5:48
RETNO-1-15,2019-06-02 5:48
RETNO-1-4,2019-06-02 5:48
RETNO-1-51,2019-06-02 5:48
RETNO-1-52,2019-06-02 5:48
RETNO-1-8,2019-06-02 5:48
STB-2-3,2019-06-02 6:00
RETNO-1-14,2019-06-02 6:48
RETNO-1-15,2019-06-02 6:48
RETNO-1-20,2019-06-02 6:48
RETNO-1-51,2019-06-02 6:48
RETNO-1-52,2019-06-02 6:48
RETNO-1-14,2019-06-02 7:48
RETNO-1-4,2019-06-02 7:48
RETNO-1-8,2019-06-02 7:48
RETNO-1-15,2019-06-03 5:47
RETNO-1-51,2019-06-03 5:47
RETNO-1-15,2019-06-03 6:47
RETNO-1-20,2019-06-03 6:47
RETNO-1-4,2019-06-03 6:47
RETNO-1-52,2019-06-03 6:47
RETNO-1-8,2019-06-03 6:47
RETNO-1-4,2019-06-03 7:47
RETNO-1-15,2019-06-04 5:46
RETNO-1-20,2019-06-04 5:46
RETNO-1-52,2019-06-04 5:46
RETNO-1-8,2019-06-04 5:46
STB-2-3,2019-06-04 5:58
RETNO-1-14,2019-06-04 6:46
RETNO-1-14,2019-06-04 7:46
STB-2-3,2019-06-04 7:58
STB-2-3,2019-06-05 5:28
RETNO-1-15,2019-06-05 5:45
RETNO-1-20,2019-06-05 5:45
RETNO-1-4,2019-06-05 5:45
RETNO-1-8,2019-06-05 5:45
STB-2-3,2019-06-05 5:58
STB-2-3,2019-06-05 6:58
RETNO-1-4,2019-06-05 7:45
RETNO-1-8,2019-06-05 7:45
STB-2-3,2019-06-06 6:57
RETNO-1-20,2019-06-06 7:44
RETNO-1-8,2019-06-07 7:44
RETNO-1-14,2019-06-08 5:43
RETNO-1-8,2019-06-08 5:43
RETNO-1-4,2019-06-08 6:43
RETNO-1-51,2019-06-08 6:43
RETNO-1-8,2019-06-08 6:43
RETNO-1-14,2019-06-08 7:43
RETNO-1-23,2019-06-09 4:23
RETNO-1-23,2019-06-09 5:23
RETNO-1-4,2019-06-09 5:43
RETNO-1-23,2019-06-09 6:23
RETNO-1-23,2019-06-09 7:23
RETNO-1-20,2019-06-09 7:43
RETNO-1-23,2019-06-10 4:22
RETNO-1-23,2019-06-10 5:22
RETNO-1-51,2019-06-10 5:42
RETNO-1-23,2019-06-10 6:22
RETNO-1-23,2019-06-10 7:22
RETNO-1-20,2019-06-10 7:42
RETNO-1-23,2019-06-11 4:22
RETNO-1-23,2019-06-11 5:22
RETNO-1-23,2019-06-11 6:22
RETNO-1-14,2019-06-11 6:42
RETNO-1-23,2019-06-11 7:22
RETNO-1-15,2019-06-12 7:41
RETNO-1-14,2019-06-13 7:41
RETN-23-3,2019-06-14 6:21
RETN-23-3,2019-06-14 7:21
RETN-23-3,2019-06-15 5:20
RETN-68-2,2019-06-15 5:20
RETN-23-3,2019-06-15 6:20
RETN-68-2,2019-06-15 6:20
RETNO-1-15,2019-06-15 7:40
RETN-68-2,2019-06-16 5:20
RETNO-1-15,2019-06-16 5:40
RETNO-1-51,2019-06-16 5:40
RETN-68-2,2019-06-16 6:20
RETNO-1-51,2019-06-16 6:40
RETN-23-3,2019-06-16 7:20
RETNO-1-15,2019-06-16 7:40
RETNO-1-51,2019-06-17 5:40
RETN-23-3,2019-06-17 7:20
RETN-68-2,2019-06-18 5:20
RETN-23-3,2019-06-18 6:20
RETNO-1-20,2019-06-18 7:40
RETN-23-3,2019-06-19 4:50
RETN-68-2,2019-06-19 5:20
RETNO-1-20,2019-06-19 5:40
RETN-23-3,2019-06-19 6:20
RETNO-1-14,2019-06-19 6:40
RETNO-1-51,2019-06-19 6:40
RETNO-1-14,2019-06-19 7:40
RETNO-1-20,2019-06-19 7:40
RETN-23-3,2019-06-21 5:21
RETN-68-2,2019-06-21 5:21
RETNO-1-34,2019-06-21 5:21
RETNO-1-36,2019-06-21 5:21
RETNO-1-37,2019-06-21 5:21
RETN-23-3,2019-06-21 6:21
RETNO-1-34,2019-06-21 6:21
RETNO-1-37,2019-06-21 6:21
RETNO-1-34,2019-06-21 7:21
RETNO-1-35,2019-06-21 7:21
RETNO-1-34,2019-06-22 4:51
RETNO-1-34,2019-06-22 5:21
RETNO-1-37,2019-06-22 5:21
RETNO-1-15,2019-06-22 5:41
RETNO-1-34,2019-06-22 6:21
RETNO-1-37,2019-06-22 6:21
RETN-68-2,2019-06-22 7:21
RETNO-1-34,2019-06-22 7:21
RETNO-1-35,2019-06-22 7:21
RETNO-1-37,2019-06-22 7:21
RETNO-1-34,2019-06-23 4:51
RETNO-1-36,2019-06-23 4:51
RETNO-1-34,2019-06-23 5:21
RETNO-1-36,2019-06-23 5:21
RETNO-1-55,2019-06-23 5:21
RETNO-1-52,2019-06-23 5:41
RETN-68-2,2019-06-23 6:21
RETNO-1-37,2019-06-23 6:21
RETNO-1-55,2019-06-23 6:21
RETNO-1-15,2019-06-23 7:41
RETNO-1-52,2019-06-23 7:41
RETNO-1-37,2019-06-24 4:51
RETNO-1-36,2019-06-24 5:21
RETNO-1-55,2019-06-24 5:21
RETNO-1-34,2019-06-24 6:21
RETNO-1-35,2019-06-24 6:21
RETNO-1-36,2019-06-24 6:21
RETNO-1-55,2019-06-24 6:21
RETNO-1-34,2019-06-24 7:21
RETNO-1-37,2019-06-25 4:52
RETNO-1-37,2019-06-25 5:22
RETNO-1-55,2019-06-25 5:22
RETNO-1-42,2019-06-25 5:42
RETNO-1-36,2019-06-25 6:22
RETNO-1-55,2019-06-25 6:22
RETNO-1-42,2019-06-25 6:42
RETNO-1-42,2019-06-25 7:42
RETNO-1-45,2019-06-26 5:12
RETNO-1-55,2019-06-26 5:22
RETNO-1-42,2019-06-26 5:42
RETNO-1-45,2019-06-26 5:42
RETNO-1-60,2019-06-26 5:42
RETNO-1-63,2019-06-26 5:42
RETNO-1-42,2019-06-26 6:42
RETNO-1-45,2019-06-26 6:42
RETNO-1-60,2019-06-26 6:42
RETNO-1-63,2019-06-26 6:42
RETNO-1-34,2019-06-26 7:22
RETNO-1-20,2019-06-26 7:42
RETNO-1-45,2019-06-26 7:42
RETNO-1-63,2019-06-26 7:42
RETN-68-2,2019-06-27 5:23
RETNO-1-55,2019-06-27 5:23
RETNO-1-20,2019-06-27 5:43
RETNO-1-42,2019-06-27 5:43
RETNO-1-45,2019-06-27 5:43
RETNO-1-52,2019-06-27 5:43
RETNO-1-66,2019-06-27 5:43
RETNO-1-34,2019-06-27 6:23
RETNO-1-42,2019-06-27 6:43
RETNO-1-45,2019-06-27 6:43
RETNO-1-52,2019-06-27 6:43
RETNO-1-66,2019-06-27 6:43
RETNO-1-36,2019-06-27 7:23
RETNO-1-55,2019-06-27 7:23
RETNO-1-42,2019-06-27 7:43
RETNO-1-45,2019-06-27 7:43
RETNO-1-37,2019-06-28 4:53
RETNO-1-42,2019-06-28 5:43
RETNO-1-42,2019-06-28 7:43
RETNO-1-36,2019-06-29 7:24
RETNO-1-42,2019-06-29 7:44
RETNO-1-45,2019-06-29 7:44
RETNO-1-35,2019-06-30 4:55
RETNO-1-66,2019-06-30 5:15
RETNO-1-34,2019-06-30 5:25
RETNO-1-36,2019-06-30 5:25
RETNO-1-42,2019-06-30 5:45
RETNO-1-52,2019-06-30 5:45
RETNO-1-63,2019-06-30 5:45
RETNO-1-66,2019-06-30 5:45
RETNO-1-35,2019-06-30 6:25
RETNO-1-37,2019-06-30 6:25
RETNO-1-63,2019-06-30 6:45
RETNO-1-66,2019-06-30 6:45
RETNO-1-45,2019-06-30 7:45
RETNO-1-66,2019-07-01 5:16
RETNO-1-36,2019-07-01 5:26
RETNO-1-20,2019-07-01 5:46
RETNO-1-63,2019-07-01 5:46
RETNO-1-45,2019-07-01 6:46
RETNO-1-60,2019-07-01 6:46
RETN-68-2,2019-07-01 7:26
RETNO-1-60,2019-07-01 7:46
RETNO-1-63,2019-07-01 7:46
RETNO-1-66,2019-07-01 7:46
RETNO-1-36,2019-07-02 5:26
RETNO-1-42,2019-07-02 5:46
RETNO-1-60,2019-07-02 5:46
RETNO-1-63,2019-07-02 5:46
RETNO-1-63,2019-07-02 6:46
RETNO-1-52,2019-07-02 7:46
RETNO-1-60,2019-07-02 7:46
RETNO-1-37,2019-07-03 4:57
RETNO-1-42,2019-07-03 5:47
RETNO-1-36,2019-07-03 6:27
RETNO-1-42,2019-07-03 6:47
RETNO-1-35,2019-07-03 7:27
RETNO-1-52,2019-07-03 7:47
RETNO-1-63,2019-07-03 7:47
RETNO-1-36,2019-07-04 4:58
RETNO-1-55,2019-07-04 4:58
RETNO-1-35,2019-07-04 5:28
RETNO-1-45,2019-07-04 5:48
RETNO-1-60,2019-07-04 6:48
RETNO-1-66,2019-07-04 6:48
RETNO-1-37,2019-07-04 7:28
RETNO-1-45,2019-07-04 7:48
RETNO-1-60,2019-07-04 7:48
RETNO-1-66,2019-07-04 7:48
RETNO-1-36,2019-07-05 4:59
RETN-68-2,2019-07-05 5:29
RETN-68-2,2019-07-05 6:29
RETNO-1-35,2019-07-05 6:29
RETNO-1-45,2019-07-05 6:49
RETNO-1-60,2019-07-05 6:49
RETN-68-2,2019-07-05 7:29
RETNO-1-35,2019-07-05 7:29
RETNO-1-37,2019-07-05 7:29
RETNO-1-60,2019-07-05 7:49
RETNO-1-35,2019-07-06 5:00
RETNO-1-36,2019-07-06 5:30
RETNO-1-55,2019-07-06 5:30
RETNO-1-63,2019-07-06 5:50
RETNO-1-66,2019-07-06 5:50
RETNO-1-55,2019-07-06 6:30
RETNO-1-63,2019-07-06 6:50
RETN-68-2,2019-07-06 7:30
RETNO-1-35,2019-07-06 7:30
RETNO-1-55,2019-07-06 7:30
RETNO-1-60,2019-07-06 7:50
RETNO-1-66,2019-07-06 7:50
RETNO-1-34,2019-07-07 5:01
